2881.23
1840.65
1864.46
996.647
994.535
133.729
2721.24
1041.86
1828.28
2711.06
2705.0
2694.7
1846.29
1800.13
929.008
923.077
93.2164
943.787
2605.86
1756.38
900.647
1731.99
3516.38
1763.48
77.7001
1737.7
887.159
1749.84
887.289
877.052
3365.6
2535.08
2567.06
2551.64
1691.24
1714.53
52.8728
882.878
898.552
927.089
1686.44
906.573
2533.33
1727.94
1727.36
2542.13
3399.47
2530.88
2568.16
1682.32
871.612
852.041
3336.22
38.745
2505.17
1708.52
1681.33
35.7937
2543.64
3362.1
861.4
860.827
845.009
863.415
1677.51
2508.41
34.4914
1685.31
30.9267
856.106
1637.18
2498.9
1631.13
855.258
1685.75
2447.13
863.306
23.821
851.431
815.101
1533.87
1602.36
859.957
2413.66
2508.35
3216.07
862.754
1695.15
1589.19
2428.06
1555.26
858.698
763.121
1637.25
857.417
750.518
38.7784
1667.97
1630.62
1725.31
